begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
156317.99999999997,158680,spreker1 [v] (TIE0),naar de tramhalte en toen ik er naartoe liep dacht ik,/dutch2/DVA10O,naar de tramhalte en toen ik er naartoe liep dacht ik,dutch,dutch2,2362.000000000029,dutch-01-081-156318,talk,naar de tramhalte en toen ik er naartoe liep dacht ik,11,53,1,205,1.5556098217596995e-10,NA,self,NA,NA,11211,0.916956560520917,0.957223360655738,2,7,0.857142857142857,2,99,68
159395,161873,spreker1 [v] (TIE0),kut de nachtbus rijdt hier niet meer,/dutch2/DVA10O,kut de nachtbus rijdt hier niet meer,dutch,dutch2,2478,dutch-01-082-159395,talk,kut de nachtbus rijdt hier niet meer,7,36,1,205,1.5556098217596995e-10,NA,self,NA,NA,11665,0.920188598371196,0.936646860446443,1,7,0.857142857142857,2,99,68
162579,163533.00000000003,spreker2 [v] (TIE2),[laugh],/dutch2/DVA10O,ggg,dutch,dutch2,954.0000000000292,dutch-01-083-162579,laugh,NA,NA,NA,NA,NA,NA,NA,other,706,NA,8583,0.111149947570779,0.827835648148148,1,5,0.2,2,NA,NA
163579.99999999997,166069.00000000003,spreker1 [v] (TIE0),dus ik stond daar en ik dacht ja wat moet ik nu doen,/dutch2/DVA10O,dus ik stond daar en ik dacht ja wat moet ik nu doen,dutch,dutch2,2489.000000000058,dutch-01-084-163580,talk,dus ik stond daar en ik dacht ja wat moet ik nu doen,13,52,1,205,1.5556098217596995e-10,NA,other,46.99999999994179,NA,10375,0.908048192771084,0.87597095575819,2,5,0.8,2,99,68
166360,167651,spreker1 [v] (TIE0),en ik hoor een andere jongen hoor ik,/dutch2/DVA10O,en ik hoor een andere jongen hoor ik,dutch,dutch2,1291,dutch-01-085-166360,talk,en ik hoor een andere jongen hoor ik,8,36,1,205,1.5556098217596995e-10,NA,self,NA,NA,7212,0.867720465890183,0.873546511627907,2,4,0.75,2,99,68
167651,170617,spreker1 [v] (TIE0),hetzelfde of zo zeggen tegen iemand anders aan de telefoon,/dutch2/DVA10O,hetzelfde of zo zeggen tegen iemand anders aan de telefoon,dutch,dutch2,2966,dutch-01-086-167651,talk,hetzelfde of zo zeggen tegen iemand anders aan de telefoon,10,58,1,205,1.5556098217596995e-10,NA,self,NA,NA,10178,0.906268422086854,0.906968454820888,2,5,0.8,2,99,68
171201,173888,spreker1 [v] (TIE0),dus ik dacht oh misschien moet die ook naar diemen dus ik vroeg waar moet je heen?,/dutch2/DVA10O,dus ik dacht oh misschien moet die ook naar diemen dus ik vroeg waar moet je heen?,dutch,dutch2,2687,dutch-01-087-171201,talk,dus ik dacht oh misschien moet die ook naar diemen dus ik vroeg waar moet je heen?,17,82,1,205,1.5556098217596995e-10,NA,self,NA,NA,10387,0.908154423798979,0.918472013440622,1,5,0.8,2,99,68
173888,175388,spreker1 [v] (TIE0),zegt ie ja ik moet ook naar diemen,/dutch2/DVA10O,zegt ie ja ik moet ook naar diemen,dutch,dutch2,1500,dutch-01-088-173888,talk,zegt ie ja ik moet ook naar diemen,8,34,1,205,1.5556098217596995e-10,NA,self,NA,NA,8444,1,0.93531236154187,0,4,1,1,99,68
175749,177494,spreker1 [v] (TIE0),enne ja ik zie de tram net wegrijden,/dutch2/DVA10O,enne ja ik zie de tram net wegrijden,dutch,dutch2,1745,dutch-01-089-175749,talk,enne ja ik zie de tram net wegrijden,8,36,1,205,1.5556098217596995e-10,NA,self,NA,NA,10189,1,0.915124842823783,0,5,1,1,99,68
177494,179826,spreker1 [v] (TIE0),bleek dus dat de laatste tram nog om kwart voor één of zo,/dutch2/DVA10O,bleek dus dat de laatste tram nog om kwart voor één of zo,dutch,dutch2,2332,dutch-01-090-177494,talk,bleek dus dat de laatste tram nog om kwart voor één of zo,13,57,1,205,1.5556098217596995e-10,NA,self,NA,NA,11230,1,0.922381930184805,0,5,1,1,99,68
180152,182280,spreker1 [v] (TIE0),dat die nog kwam en dat we echt maar twee minuten te laat waren,/dutch2/DVA10O,dat die nog kwam en dat we echt maar twee minuten te laat waren,dutch,dutch2,2128,dutch-01-091-180152,talk,dat die nog kwam en dat we echt maar twee minuten te laat waren,14,63,1,205,1.5556098217596995e-10,NA,self,NA,NA,10392,1,0.937990793392905,0,5,1,1,99,68
182796,184599,spreker1 [v] (TIE0),dus ik zei van nou zullen we gaan lopen dan,/dutch2/DVA10O,dus ik zei van nou zullen we gaan lopen dan,dutch,dutch2,1803,dutch-01-092-182796,talk,dus ik zei van nou zullen we gaan lopen dan,10,43,1,205,1.5556098217596995e-10,NA,self,NA,NA,9508,1,0.887685556904117,0,5,1,1,99,68
184913,187775,spreker1 [v] (TIE0),dus toen ben ik van kruislaan naar huis gelopen naar het station,/dutch2/DVA10O,dus toen ben ik van kruislaan naar huis gelopen naar het station,dutch,dutch2,2862,dutch-01-093-184913,talk,dus toen ben ik van kruislaan naar huis gelopen naar het station,12,64,1,205,1.5556098217596995e-10,NA,self,NA,NA,10870,1,0.903874937635124,0,5,1,1,99,68
188157,189356,spreker1 [v] (TIE0),dat is echt een half uur,/dutch2/DVA10O,dat is echt een half uur,dutch,dutch2,1199,dutch-01-094-188157,talk,dat is echt een half uur,6,24,1,205,1.5556098217596995e-10,NA,self,NA,NA,7992,1,0.868318122555411,0,4,1,1,99,68
189763,190810,spreker1 [v] (TIE0),op mijn hakken dus,/dutch2/DVA10O,op mijn hakken dus,dutch,dutch2,1047,dutch-01-095-189763,talk,op mijn hakken dus,4,18,1,205,1.5556098217596995e-10,NA,self,NA,NA,9039,1,0.848095327453556,0,5,1,1,99,68
190844,191449,spreker2 [v] (TIE2),oh bah,/dutch2/DVA10O,oh bah,dutch,dutch2,605,dutch-01-096-190844,talk,oh bah,2,6,18,188,2.8000976791674595e-09,NA,other,34,NA,7516,0.0804949441192123,0.868600485380793,1,5,0.2,2,26,75
191542,193054,spreker1 [v] (TIE0),met een jongen die ik niet ken,/dutch2/DVA10O,met een jongen die ik niet ken,dutch,dutch2,1512,dutch-01-097-191542,talk,met een jongen die ik niet ken,7,30,1,205,1.5556098217596995e-10,NA,other,93,NA,9028,0.932986264953478,0.880093585494248,2,6,0.833333333333333,2,99,68
193894,196895,spreker1 [v] (TIE0),dus het was wel heel gezellig want het was zo voorbij,/dutch2/DVA10O,dus het was wel heel gezellig want het was zo voorbij,dutch,dutch2,3001,dutch-01-098-193894,talk,dus het was wel heel gezellig want het was zo voorbij,11,53,1,205,1.5556098217596995e-10,NA,self,NA,NA,10226,0.940837081947976,0.85344683692205,2,6,0.833333333333333,2,99,68
197355,200170.00000000003,spreker1 [v] (TIE0),en hij zei ja ja waar kom je vandaan en ik hij zei van ja ik,/dutch2/DVA10O,en hij zei ja ja waar kom je vandaan en ik hij zei van ja ik,dutch,dutch2,2815.000000000029,dutch-01-099-197355,talk,en hij zei ja ja waar kom je vandaan en ik hij zei van ja ik,16,60,1,205,1.5556098217596995e-10,NA,self,NA,NA,10179,0.940563906081147,0.847332056938317,2,6,0.833333333333333,2,99,68
200170.00000000003,201356,spreker1 [v] (TIE0),kom net uit de vijftien,/dutch2/DVA10O,kom net uit de vijftien,dutch,dutch2,1185.999999999971,dutch-01-100-200170,talk,kom net uit de vijftien,5,23,1,205,1.5556098217596995e-10,NA,self,NA,NA,9118,0.933647729765299,0.867389649923896,1,5,0.8,2,99,68
201356,204228.99999999997,spreker1 [v] (TIE0),dus ik zei van oh wat grappig ik kom ook net uit de vijftien maar ik had 'm helemaal niet gezien,/dutch2/DVA10O,dus ik zei van oh wat grappig ik kom ook net uit de vijftien maar ik had 'm helemaal niet gezien,dutch,dutch2,2872.999999999971,dutch-01-101-201356,talk,dus ik zei van oh wat grappig ik kom ook net uit de vijftien maar ik had 'm helemaal niet gezien,21,96,1,205,1.5556098217596995e-10,NA,self,NA,NA,11385,1,0.897375266020336,0,5,1,1,99,68
205248,208179,spreker1 [v] (TIE0),dus uh ik lopen lopen lopen en op een gegeven moment was ik bij het station,/dutch2/DVA10O,dus uh ik lopen lopen lopen en op een gegeven moment was ik bij het station,dutch,dutch2,2931,dutch-01-102-205248,talk,dus uh ik lopen lopen lopen en op een gegeven moment was ik bij het station,16,75,1,205,1.5556098217596995e-10,NA,self,NA,NA,9803,1,0.905672579453067,0,4,1,1,99,68
208435,210971,spreker1 [v] (TIE0),en hij moest dan rechtdoor bij de uh rode kruislaan weet je wel,/dutch2/DVA10O,en hij moest dan rechtdoor bij de uh rode kruislaan weet je wel,dutch,dutch2,2536,dutch-01-103-208435,talk,en hij moest dan rechtdoor bij de uh rode kruislaan weet je wel,13,63,1,205,1.5556098217596995e-10,NA,self,NA,NA,9524,1,0.881770206462365,0,4,1,1,99,68
211522,212579.99999999997,spreker1 [v] (TIE0),dat is wel in diemen [laugh],/dutch2/DVA10O,dat is wel in diemen ggg,dutch,dutch2,1057.999999999971,dutch-01-104-211522,talk,dat is wel in diemen,5,20,1,205,1.5556098217596995e-10,NA,self,NA,NA,6524,1,0.889798145117294,0,3,1,1,99,68
212755,213591.99999999997,spreker2 [v] (TIE2),oké [laugh],/dutch2/DVA10O,oké ggg,dutch,dutch2,836.9999999999709,dutch-01-105-212755,talk,oké,1,3,89,124,1.3844927413661329e-8,NA,other,175.0000000000291,overlapped,7360,0.113586956521739,0.882070949185043,1,4,0.25,2,23,78
213022,215023,spreker1 [v] (TIE0),dus uhm vanaf daar is het inderdaad niet zo ver,/dutch2/DVA10O,dus uhm vanaf daar is het inderdaad niet zo ver,dutch,dutch2,2001,dutch-01-106-213022,talk,dus uhm vanaf daar is het inderdaad niet zo ver,10,47,1,205,1.5556098217596995e-10,partial,other,-569.9999999999709,NA,9361,0.91069330199765,0.957647058823529,2,5,0.8,2,99,68
215372,217187,spreker1 [v] (TIE0),dus hij zei van nou ik loop wel mee naar het station,/dutch2/DVA10O,dus hij zei van nou ik loop wel mee naar het station,dutch,dutch2,1815,dutch-01-107-215372,talk,dus hij zei van nou ik loop wel mee naar het station,12,52,1,205,1.5556098217596995e-10,NA,self,NA,NA,8245,0.898605215281989,0.942070383912249,2,5,0.8,2,99,68
217187,218385,spreker1 [v] (TIE0),dus hij liep mee naar het station,/dutch2/DVA10O,dus hij liep mee naar het station,dutch,dutch2,1198,dutch-01-108-217187,talk,dus hij liep mee naar het station,7,33,1,205,1.5556098217596995e-10,NA,self,NA,NA,9443,0.911468812877264,0.949045226130653,2,6,0.833333333333333,2,99,68
218861,221816,spreker1 [v] (TIE0),en uhm dus ik had had 'k mijn fiets gepakt en toen was ik al weer thuis,/dutch2/DVA10O,en uhm dus ik had had 'k mijn fiets gepakt en toen was ik al weer thuis,dutch,dutch2,2955,dutch-01-109-218861,talk,en uhm dus ik had had 'k mijn fiets gepakt en toen was ik al weer thuis,17,71,1,205,1.5556098217596995e-10,NA,self,NA,NA,9862,0.9152301764348,0.958033806100641,2,6,0.833333333333333,2,99,68
222386,223421,spreker2 [v] (TIE2),oh,/dutch2/DVA10O,oh,dutch,dutch2,1035,dutch-01-110-222386,talk,oh,1,2,6948,5,1.0808377041586394e-6,NA,other,570,overlapped,9840,0.190142276422764,0.922557659853741,2,6,0.333333333333333,2,14,88
222432.00000000003,224445,spreker1 [v] (TIE0),maar ik sliep pas om om half vier of zo,/dutch2/DVA10O,maar ik sliep pas om om half vier of zo,dutch,dutch2,2012.999999999971,dutch-01-111-222432,talk,maar ik sliep pas om om half vier of zo,10,39,1,205,1.5556098217596995e-10,partial,other,-988.9999999999708,NA,11852,0.842136348295646,1.01385799828914,3,7,0.714285714285714,2,99,68
224828,226235,spreker1 [v] (TIE0),want m'n moeder was nog wakker,/dutch2/DVA10O,want m'n moeder was nog wakker,dutch,dutch2,1407,dutch-01-112-224828,talk,want m'n moeder was nog wakker,6,30,1,205,1.5556098217596995e-10,NA,self,NA,NA,10422,0.900690846286701,0.95940347970174,2,6,0.833333333333333,2,99,68
226596,228880,spreker1 [v] (TIE0),dus ik ging nog even uitgebreid vragen wat m'n moeder,/dutch2/DVA10O,dus ik ging nog even uitgebreid vragen wat m'n moeder,dutch,dutch2,2284,dutch-01-113-226596,talk,dus ik ging nog even uitgebreid vragen wat m'n moeder,10,53,1,205,1.5556098217596995e-10,NA,self,NA,NA,10891,0.904967404278762,0.931411955871034,2,6,0.833333333333333,2,99,68
228880,230074,spreker1 [v] (TIE0),had gedaan die avond,/dutch2/DVA10O,had gedaan die avond,dutch,dutch2,1194,dutch-01-114-228880,talk,had gedaan die avond,4,20,1,205,1.5556098217596995e-10,NA,self,NA,NA,7932,0.869515885022693,1.03173777315297,1,5,0.8,2,99,68
230459,232006,spreker1 [v] (TIE0),en toen kwamen er allemaal verhalen over wie d'r allemaal,/dutch2/DVA10O,en toen kwamen er allemaal verhalen over wie d'r allemaal,dutch,dutch2,1547,dutch-01-115-230459,talk,en toen kwamen er allemaal verhalen over wie d'r allemaal,10,57,1,205,1.5556098217596995e-10,NA,self,NA,NA,9479,0.890811267011288,0.985343035343035,1,6,0.833333333333333,2,99,68
232006,234775,spreker1 [v] (TIE0),wel niet geslaagd was en [unk_utterance] [laugh],/dutch2/DVA10O,wel niet geslaagd was en xxx ggg,dutch,dutch2,2769,dutch-01-116-232006,talk,wel niet geslaagd was en,5,24,1,205,1.5556098217596995e-10,NA,self,NA,NA,12248,0.915496407576747,0.988618936153039,1,7,0.857142857142857,2,99,68
235095,237910,spreker1 [v] (TIE0),enne toen was het dus kwart over drie toen ik naar bed ging,/dutch2/DVA10O,enne toen was het dus kwart over drie toen ik naar bed ging,dutch,dutch2,2815,dutch-01-117-235095,talk,enne toen was het dus kwart over drie toen ik naar bed ging,13,59,1,205,1.5556098217596995e-10,NA,self,NA,NA,10609,1,0.937687820399505,0,5,1,1,99,68
238084,239154,spreker1 [v] (TIE0),dus dat was erg laat,/dutch2/DVA10O,dus dat was erg laat,dutch,dutch2,1070,dutch-01-118-238084,talk,dus dat was erg laat,5,20,1,205,1.5556098217596995e-10,NA,self,NA,NA,9395,1,0.914444228148725,0,5,1,1,99,68
239445,239864,spreker2 [v] (TIE2),mmm,/dutch2/DVA10O,mmm,dutch,dutch2,419,dutch-01-119-239445,talk,mmm,1,3,7341,3,1.1419731701537957e-6,NA,other,291,NA,8620,0.0486078886310905,0.916533758639022,1,5,0.2,2,12,89
240941,242092,spreker2 [v] (TIE2),dat is echt vet kut,/dutch2/DVA10O,dat is echt vet kut,dutch,dutch2,1151,dutch-01-120-240941,talk,dat is echt vet kut,5,19,1,205,1.5556098217596995e-10,NA,self,NA,NA,8224,0.1909046692607,0.815387666071783,1,5,0.4,2,99,68
242604,244500,spreker1 [v] (TIE0),ja dat was wel lastig,/dutch2/DVA10O,ja dat was wel lastig,dutch,dutch2,1896,dutch-01-121-242604,talk,ja dat was wel lastig,5,21,1,205,1.5556098217596995e-10,NA,other,512,overlapped,7351,0.78642361583458,0.78160552897395,2,5,0.6,2,99,68
243035,244081,spreker2 [v] (TIE2),maar ja,/dutch2/DVA10O,maar ja,dutch,dutch2,1046,dutch-01-122-243035,talk,maar ja,2,7,850,25,1.3222683484957449e-7,full,other,-1465,NA,8397,0.311539835655591,0.892822966507177,3,6,0.5,2,20,82
245419,246780,spreker2 [v] (TIE2),maar wie waren er allemaal geslaagd dan?,/dutch2/DVA10O,maar wie waren er allemaal geslaagd dan?,dutch,dutch2,1361,dutch-01-123-245419,talk,maar wie waren er allemaal geslaagd dan?,7,40,1,205,1.5556098217596995e-10,NA,self_during_other,919,NA,6943,0.572807143885928,0.798413063477461,3,6,0.666666666666667,2,99,68
248048,248501,spreker1 [v] (TIE0),ja,/dutch2/DVA10O,ja,dutch,dutch2,453,dutch-01-124-248048,talk,ja,1,2,77862,1,1.2112289194185375e-5,NA,other,1268,NA,7396,0.462276906435911,0.709993280215033,4,7,0.428571428571429,2,10,100
249048,250874,spreker1 [v] (TIE0),de dochter van een vriendin van m'n moeder,/dutch2/DVA10O,de dochter van een vriendin van m'n moeder,dutch,dutch2,1826,dutch-01-125-249048,talk,de dochter van een vriendin van m'n moeder,8,42,1,205,1.5556098217596995e-10,NA,self,NA,NA,8152,0.512144259077527,0.713273252253041,3,7,0.428571428571429,2,99,68
251793,254119,spreker1 [v] (TIE0),en 'n buurmeisje,/dutch2/DVA10O,en 'n buurmeisje,dutch,dutch2,2326,dutch-01-126-251793,talk,en 'n buurmeisje,3,16,1,205,1.5556098217596995e-10,NA,self,NA,NA,8908,0.729793444095195,0.773599652627008,2,6,0.666666666666667,2,99,68
254666,255980,spreker1 [v] (TIE0),en m'n buurjongen,/dutch2/DVA10O,en m'n buurjongen,dutch,dutch2,1314,dutch-01-127-254666,talk,en m'n buurjongen,3,17,1,205,1.5556098217596995e-10,NA,self,NA,NA,7280,0.813049450549451,0.689328662058517,1,5,0.8,2,99,68
256596.99999999997,258596.99999999997,spreker1 [v] (TIE0),en tamara vriendinnetje van mij,/dutch2/DVA10O,en tamara vriendinnetje van mij,dutch,dutch2,2000,dutch-01-128-256597,talk,en tamara vriendinnetje van mij,5,31,1,205,1.5556098217596995e-10,NA,self,NA,NA,7919,1,0.750687268935444,0,5,1,1,99,68
259051,261587,spreker1 [v] (TIE0),die heeft nu een jaar roc gedaan,/dutch2/DVA10O,die heeft nu een jaar roc gedaan,dutch,dutch2,2536,dutch-01-129-259051,talk,die heeft nu een jaar roc gedaan,7,32,1,205,1.5556098217596995e-10,NA,self,NA,NA,8176,1,0.834796814376149,0,4,1,1,99,68
261587,264355,spreker1 [v] (TIE0),en ik weet niet of ze echt geslaagd is nog want ik kwam haar gister tegen,/dutch2/DVA10O,en ik weet niet of ze echt geslaagd is nog want ik kwam haar gister tegen,dutch,dutch2,2768,dutch-01-130-261587,talk,en ik weet niet of ze echt geslaagd is nog want ik kwam haar gister tegen,16,73,1,205,1.5556098217596995e-10,NA,self,NA,NA,10944,1,0.871198853685719,0,5,1,1,99,68
265111,266483,spreker1 [v] (TIE0),maar ze wist het nog niet wat,/dutch2/DVA10O,maar ze wist het nog niet wat,dutch,dutch2,1372,dutch-01-131-265111,talk,maar ze wist het nog niet wat,7,29,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,8676,1,0.877604693505968,0,4,1,1,99,68
265832,267705,spreker2 [v] (TIE2),is die ook wel eens mee geweest naar ice of niet?,/dutch2/DVA10O,is die ook wel eens mee geweest naar ice of niet?,dutch,dutch2,1873,dutch-01-132-265832,talk,is die ook wel eens mee geweest naar ice of niet?,11,49,1,205,1.5556098217596995e-10,partial,other,-651,NA,10549,0.177552374632667,0.949675909254591,1,5,0.2,2,99,68
268004,269714,spreker1 [v] (TIE0),ja volgens mij is ze wel één keer geweest,/dutch2/DVA10O,ja volgens mij is ze wel één keer geweest,dutch,dutch2,1710,dutch-01-133-268004,talk,ja volgens mij is ze wel één keer geweest,9,41,1,205,1.5556098217596995e-10,NA,other,299,NA,10259,0.81742859927868206,0.962111975991747,2,5,0.8,2,99,68
270493,272971,spreker1 [v] (TIE0),dus uh beetje indisch is ze,/dutch2/DVA10O,dus uh beetje indisch is ze,dutch,dutch2,2478,dutch-01-134-270493,talk,dus uh beetje indisch is ze,6,27,1,205,1.5556098217596995e-10,NA,self,NA,NA,10201,0.816390549946084,0.896082220660576,2,5,0.8,2,99,68
273429,274918,spreker2 [v] (TIE2),ja volgens mij weet ik wel wie het is,/dutch2/DVA10O,ja volgens mij weet ik wel wie het is,dutch,dutch2,1489,dutch-01-135-273429,talk,ja volgens mij weet ik wel wie het is,9,37,1,205,1.5556098217596995e-10,NA,other,458,NA,8922,0.376821340506613,0.909758335882533,3,5,0.4,2,99,68
274964,276267,spreker1 [v] (TIE0),enne maar,/dutch2/DVA10O,enne maar,dutch,dutch2,1303,dutch-01-136-274964,talk,enne maar,2,9,1,205,1.5556098217596995e-10,NA,other,46,NA,10225,0.67119804400978,0.916547149515956,4,6,0.666666666666667,2,99,68
276732,279617,spreker1 [v] (TIE0),ja die dus maar ik weet dus niet of ze echt geslaagd is alleen,/dutch2/DVA10O,ja die dus maar ik weet dus niet of ze echt geslaagd is alleen,dutch,dutch2,2885,dutch-01-137-276732,talk,ja die dus maar ik weet dus niet of ze echt geslaagd is alleen,14,62,1,205,1.5556098217596995e-10,NA,self,NA,NA,9865,0.849062341611759,0.849479032119177,2,5,0.8,2,99,68
279975,281777,spreker1 [v] (TIE0),ze zou het gisteravond horen en ik heb 'r niet meer gesproken,/dutch2/DVA10O,ze zou het gisteravond horen en ik heb 'r niet meer gesproken,dutch,dutch2,1802,dutch-01-138-279975,talk,ze zou het gisteravond horen en ik heb 'r niet meer gesproken,12,61,1,205,1.5556098217596995e-10,NA,self,NA,NA,9957,0.850456964949282,0.88239985820631,2,5,0.8,2,99,68
281777,283185,spreker1 [v] (TIE0),maar ik denk wel dat ze geslaagd is,/dutch2/DVA10O,maar ik denk wel dat ze geslaagd is,dutch,dutch2,1408,dutch-01-139-281777,talk,maar ik denk wel dat ze geslaagd is,8,35,1,205,1.5556098217596995e-10,NA,self,NA,NA,8887,0.832451896027906,0.910926609266093,1,5,0.8,2,99,68
284711,285479,spreker2 [v] (TIE2),oh wat leuk,/dutch2/DVA10O,oh wat leuk,dutch,dutch2,768,dutch-01-140-284711,talk,oh wat leuk,3,11,77,131,1.1978195627549688e-8,NA,other,1526,overlapped,8166,0.0940484937545922,0.77660485021398,1,5,0.2,2,23,78
285426,286070,spreker1 [v] (TIE0),ja,/dutch2/DVA10O,ja,dutch,dutch2,644,dutch-01-141-285426,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-53,overlapped,7507,0.897695484214733,0.80391946883701,2,5,0.8,2,10,100
285479,287258,spreker2 [v] (TIE2),ja ik ga vanavond mijn vader bellen,/dutch2/DVA10O,ja ik ga vanavond mijn vader bellen,dutch,dutch2,1779,dutch-01-142-285479,talk,ja ik ga vanavond mijn vader bellen,7,35,1,205,1.5556098217596995e-10,partial,other,2294,NA,9286,0.274283868188671,0.882196465893977,3,6,0.333333333333333,2,99,68
287258,288829,spreker2 [v] (TIE2),en dan hoop ik dat ie me op komt halen,/dutch2/DVA10O,en dan hoop ik dat ie me op komt halen,dutch,dutch2,1571,dutch-01-143-287258,talk,en dan hoop ik dat ie me op komt halen,10,38,1,205,1.5556098217596995e-10,NA,self,NA,NA,7972,0.516557952834922,0.900384007228371,3,6,0.5,2,99,68
288829,290062,spreker2 [v] (TIE2),[laugh] want ik heb geen zin,/dutch2/DVA10O,ggg want ik heb geen zin,dutch,dutch2,1233,dutch-01-144-288829,talk,want ik heb geen zin,5,20,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9205,0.581314502987507,0.912560721721027,3,7,0.571428571428571,2,99,68
288945,289573,spreker1 [v] (TIE0),oh,/dutch2/DVA10O,oh,dutch,dutch2,628,dutch-01-145-288945,talk,oh,1,2,6948,5,1.0808377041586394e-6,full,other,116,NA,9833,0.455812061425811,0.974819074055715,4,8,0.5,2,14,88
290364,293342,spreker2 [v] (TIE2),om helemaal met de metro en met de trein naar huis te gaan,/dutch2/DVA10O,om helemaal met de metro en met de trein naar huis te gaan,dutch,dutch2,2978,dutch-01-146-290364,talk,om helemaal met de metro en met de trein naar huis te gaan,13,58,1,205,1.5556098217596995e-10,NA,other,791,overlapped,11009,0.756562812244527,0.951923908344142,5,8,0.625,2,99,68
